begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated,symbol
2023-12-12T00:00:00Z,193.080000,194.710000,194.720000,191.721000,52696900,reg,False,AAPL
2023-12-13T00:00:00Z,195.090000,197.960000,198.000000,194.850000,70404183,reg,False,AAPL
2023-12-14T00:00:00Z,198.020000,198.110000,199.620000,196.160000,66831572,reg,False,AAPL
2023-12-15T00:00:00Z,197.530000,197.570000,198.399900,197.000000,128538401,reg,False,AAPL
2023-12-18T00:00:00Z,196.090000,195.890000,196.630000,194.390000,55751861,reg,False,AAPL
2023-12-19T00:00:00Z,196.160000,196.940000,196.950000,195.890000,40714051,reg,False,AAPL
2023-12-20T00:00:00Z,196.900000,194.830000,197.680000,194.830000,52242815,reg,False,AAPL
2023-12-21T00:00:00Z,196.100000,194.680000,197.080000,193.500000,46482549,reg,False,AAPL
2023-12-22T00:00:00Z,195.180000,193.600000,195.410000,192.970000,37149570,reg,False,AAPL
2023-12-26T00:00:00Z,193.610000,193.050000,193.890000,192.830000,28919310,reg,False,AAPL
2023-12-27T00:00:00Z,192.490000,193.150000,193.500000,191.090000,48087681,reg,False,AAPL
2023-12-28T00:00:00Z,194.140000,193.580000,194.660000,193.170000,34049898,reg,False,AAPL
2023-12-29T00:00:00Z,193.900000,192.530000,194.400000,191.725000,42672148,reg,False,AAPL
2024-01-02T00:00:00Z,187.150000,185.640000,188.440000,183.885000,82488674,reg,False,AAPL
2024-01-03T00:00:00Z,184.220000,184.250000,185.880000,183.430000,58414460,reg,False,AAPL
2024-01-04T00:00:00Z,182.150000,181.910000,183.087200,180.880000,71983570,reg,False,AAPL
2024-01-05T00:00:00Z,181.990000,181.180000,182.760000,180.170000,62379661,reg,False,AAPL
2024-01-08T00:00:00Z,182.085000,185.560000,185.600000,181.500000,59144470,reg,False,AAPL
2024-01-09T00:00:00Z,183.920000,185.140000,185.150000,182.730000,42841809,reg,False,AAPL
2024-01-10T00:00:00Z,184.350000,186.190000,186.400000,183.920000,46792908,reg,False,AAPL
2024-01-11T00:00:00Z,186.540000,185.590000,187.050000,183.620000,49128408,reg,False,AAPL
2024-01-12T00:00:00Z,186.060000,185.920000,186.740000,185.190000,40477782,reg,False,AAPL
2024-01-16T00:00:00Z,182.160000,183.630000,184.260000,180.934000,65603041,reg,False,AAPL
2024-01-17T00:00:00Z,181.270000,182.680000,182.930000,180.300000,47317433,reg,False,AAPL
2024-01-18T00:00:00Z,186.090000,188.630000,189.140000,185.830000,78005754,reg,False,AAPL
2024-01-19T00:00:00Z,189.330000,191.560000,191.950000,188.820000,68902985,reg,False,AAPL
2024-01-22T00:00:00Z,192.300000,193.890000,195.330000,192.260000,60133852,reg,False,AAPL
2024-01-23T00:00:00Z,195.020000,195.180000,195.750000,193.829900,42355590,reg,False,AAPL
2024-01-24T00:00:00Z,195.420000,194.500000,196.380000,194.340000,53631316,reg,False,AAPL
2024-01-25T00:00:00Z,195.220000,194.170000,196.267500,193.112500,54822126,reg,False,AAPL
2024-01-26T00:00:00Z,194.270000,192.420000,194.760000,191.940000,44594011,reg,False,AAPL
2024-01-29T00:00:00Z,192.010000,191.730000,192.200000,189.580000,47145622,reg,False,AAPL
2024-01-30T00:00:00Z,190.940000,188.040000,191.800000,187.470000,55859370,reg,False,AAPL
2024-01-31T00:00:00Z,187.040000,184.400000,187.095000,184.350000,55467803,reg,False,AAPL
2024-02-01T00:00:00Z,183.985000,186.860000,186.950000,183.820000,64885408,reg,False,AAPL
2024-02-02T00:00:00Z,179.860000,185.850000,187.330000,179.250000,102551680,reg,False,AAPL
2024-02-05T00:00:00Z,188.150000,187.680000,189.250000,185.840000,69668820,reg,False,AAPL
2024-02-06T00:00:00Z,186.860000,189.300000,189.310000,186.769500,43490759,reg,False,AAPL
2024-02-07T00:00:00Z,190.640000,189.410000,191.050000,188.610000,53438955,reg,False,AAPL
2024-02-08T00:00:00Z,189.385000,188.320000,189.535000,187.350000,40962046,reg,False,AAPL
2024-02-09T00:00:00Z,188.650000,188.850000,189.990000,188.000000,45155216,reg,False,AAPL
2024-02-12T00:00:00Z,188.415000,187.150000,188.670000,186.790000,41781934,reg,False,AAPL
2024-02-13T00:00:00Z,185.770000,185.106800,186.210000,183.512800,56529529,reg,False,AAPL
2024-02-14T00:00:00Z,185.320000,184.150000,185.530000,182.440000,54630517,reg,False,AAPL
2024-02-15T00:00:00Z,183.550000,183.860000,184.490000,181.350000,65434496,reg,False,AAPL
2024-02-16T00:00:00Z,183.420000,182.310000,184.850000,181.665000,49752465,reg,False,AAPL
2024-02-20T00:00:00Z,181.790000,181.560000,182.430000,180.000000,53665553,reg,False,AAPL
2024-02-21T00:00:00Z,181.940000,182.320000,182.888800,180.660000,41529674,reg,False,AAPL
2024-02-22T00:00:00Z,183.480000,184.370000,184.955000,182.460000,52292208,reg,False,AAPL
2024-02-23T00:00:00Z,185.010000,182.520000,185.040000,182.230000,45119677,reg,False,AAPL
2024-02-26T00:00:00Z,182.240000,181.160000,182.760000,180.650000,40867421,reg,False,AAPL
2024-02-27T00:00:00Z,181.100000,182.630000,183.922500,179.560000,54318851,reg,False,AAPL
2024-02-28T00:00:00Z,182.510000,181.420000,183.120000,180.130000,48953939,reg,False,AAPL
2024-02-29T00:00:00Z,181.270000,180.750000,182.570000,179.530000,136682597,reg,False,AAPL
2024-03-01T00:00:00Z,179.550000,179.660000,180.530000,177.380000,73563082,reg,False,AAPL
2024-03-04T00:00:00Z,176.150000,175.100000,176.900000,173.790000,81510101,reg,False,AAPL
2024-03-05T00:00:00Z,170.760000,170.180000,172.040000,169.620000,95132355,reg,False,AAPL
2024-03-06T00:00:00Z,171.060000,169.120000,171.240000,168.680000,68587707,reg,False,AAPL
2024-03-07T00:00:00Z,169.150000,169.110000,170.730000,168.490000,71765061,reg,False,AAPL
2024-03-08T00:00:00Z,169.000000,170.790000,173.700000,168.940000,76267041,reg,False,AAPL
2024-03-11T00:00:00Z,172.940000,172.750000,174.380000,172.050000,60139473,reg,False,AAPL
2024-03-12T00:00:00Z,173.150000,173.230000,174.030000,171.010000,59825372,reg,False,AAPL
2024-03-13T00:00:00Z,172.770000,171.130000,173.185000,170.760000,52488692,reg,False,AAPL
2024-03-14T00:00:00Z,172.910000,173.000000,174.307800,172.050000,72913507,reg,False,AAPL
2024-03-15T00:00:00Z,171.170000,172.620000,172.620000,170.285000,121752699,reg,False,AAPL
2024-03-18T00:00:00Z,175.570000,173.720000,177.710000,173.520000,75604184,reg,False,AAPL
2024-03-19T00:00:00Z,174.340000,176.080000,176.605000,173.030000,55215244,reg,False,AAPL
2024-03-20T00:00:00Z,175.720000,178.670000,178.670000,175.090000,53423102,reg,False,AAPL
2024-03-21T00:00:00Z,177.050000,171.370000,177.490000,170.840000,106181270,reg,False,AAPL
2024-03-22T00:00:00Z,171.760000,172.280000,173.050000,170.060000,71160138,reg,False,AAPL
2024-03-25T00:00:00Z,170.565000,170.850000,171.940000,169.450000,54288328,reg,False,AAPL
2024-03-26T00:00:00Z,170.000000,169.710000,171.420000,169.580000,57388449,reg,False,AAPL
2024-03-27T00:00:00Z,170.410000,173.310000,173.600000,170.110000,60273265,reg,False,AAPL
2024-03-28T00:00:00Z,171.750000,171.480000,172.230000,170.510000,65672690,reg,False,AAPL
2024-04-01T00:00:00Z,171.190000,170.030000,171.250000,169.475000,46240500,reg,False,AAPL
2024-04-02T00:00:00Z,169.080000,168.840000,169.340000,168.230200,49329481,reg,False,AAPL
2024-04-03T00:00:00Z,168.790000,169.650000,170.680000,168.580000,47691715,reg,False,AAPL
2024-04-04T00:00:00Z,170.290000,168.890000,171.920000,168.820000,53704386,reg,False,AAPL
2024-04-05T00:00:00Z,169.590000,169.580000,170.390000,168.950000,42104826,reg,False,AAPL
2024-04-08T00:00:00Z,169.030000,168.450000,169.200000,168.240000,37425513,reg,False,AAPL
2024-04-09T00:00:00Z,168.700000,169.670000,170.080000,168.350000,42451209,reg,False,AAPL
2024-04-10T00:00:00Z,168.800000,167.780000,169.090000,167.110000,49709336,reg,False,AAPL
2024-04-11T00:00:00Z,168.340000,175.040000,175.460000,168.160000,91070275,reg,False,AAPL
2024-04-12T00:00:00Z,174.260000,176.550000,178.360000,174.210000,101670886,reg,False,AAPL
2024-04-15T00:00:00Z,175.360000,172.690000,176.630000,172.500000,73531773,reg,False,AAPL
2024-04-16T00:00:00Z,171.750000,169.380000,173.760000,168.270000,73711235,reg,False,AAPL
2024-04-17T00:00:00Z,169.610000,168.000000,170.650000,168.000000,50901210,reg,False,AAPL
2024-04-18T00:00:00Z,168.030000,167.040000,168.640000,166.550000,43122903,reg,False,AAPL
2024-04-19T00:00:00Z,166.210000,165.000000,166.400000,164.075000,68149377,reg,False,AAPL
2024-04-22T00:00:00Z,165.515000,165.840000,167.260000,164.770000,48116443,reg,False,AAPL
2024-04-23T00:00:00Z,165.350000,166.900000,167.050000,164.920000,49537761,reg,False,AAPL
2024-04-24T00:00:00Z,166.540000,169.020000,169.300000,166.210000,48251835,reg,False,AAPL
2024-04-25T00:00:00Z,169.525000,169.890000,170.610000,168.151100,50558329,reg,False,AAPL
2024-04-26T00:00:00Z,169.880000,169.300000,171.340000,169.180000,44838354,reg,False,AAPL
2024-04-29T00:00:00Z,173.370000,173.500000,176.030000,173.100000,68169419,reg,False,AAPL
2024-04-30T00:00:00Z,173.330000,170.330000,174.990000,170.000000,65934776,reg,False,AAPL
2024-05-01T00:00:00Z,169.580000,169.300000,172.705000,169.110000,50383147,reg,False,AAPL
2024-05-02T00:00:00Z,172.510000,173.180000,173.415000,170.890000,94214915,reg,False,AAPL
2024-05-03T00:00:00Z,186.645000,183.380000,187.000000,182.660000,163224109,reg,False,AAPL
2024-05-06T00:00:00Z,182.354000,181.710000,184.200000,180.420000,78569667,reg,False,AAPL
2024-05-07T00:00:00Z,183.450000,182.400000,184.900000,181.320000,77305771,reg,False,AAPL
2024-05-08T00:00:00Z,182.850000,182.740000,183.070000,181.450000,45057087,reg,False,AAPL
2024-05-09T00:00:00Z,182.560000,184.570000,184.660000,182.110000,48982972,reg,False,AAPL
2024-05-10T00:00:00Z,184.900000,183.050000,185.090000,182.130000,50759496,reg,False,AAPL
2024-05-13T00:00:00Z,185.435000,186.280000,187.100000,184.620000,72044809,reg,False,AAPL
2024-05-14T00:00:00Z,187.510000,187.430000,188.300000,186.290000,52393619,reg,False,AAPL
2024-05-15T00:00:00Z,187.910000,189.720000,190.650000,187.370000,70399988,reg,False,AAPL
2024-05-16T00:00:00Z,190.470000,189.865000,191.095000,189.660100,52845230,reg,False,AAPL
2024-05-17T00:00:00Z,189.510000,189.870000,190.810000,189.180000,41282925,reg,False,AAPL
2024-05-20T00:00:00Z,189.420000,191.085000,191.919900,189.010000,44361275,reg,False,AAPL
2024-05-21T00:00:00Z,191.090000,192.350000,192.730000,190.920100,42309401,reg,False,AAPL
2024-05-22T00:00:00Z,192.265000,190.900000,192.823100,190.270000,34648547,reg,False,AAPL
2024-05-23T00:00:00Z,190.980000,186.880000,191.000000,186.625000,51005924,reg,False,AAPL
2024-05-24T00:00:00Z,188.820000,189.980000,190.580000,188.040400,36326975,reg,False,AAPL
2024-05-28T00:00:00Z,191.510000,189.990000,193.000000,189.100000,52280051,reg,False,AAPL
2024-05-29T00:00:00Z,189.610000,190.290000,192.247000,189.510000,53068016,reg,False,AAPL
2024-05-30T00:00:00Z,190.760000,191.336000,192.180000,190.630000,49947941,reg,False,AAPL
2024-05-31T00:00:00Z,191.440000,192.325000,192.570000,189.910000,75158277,reg,False,AAPL
2024-06-03T00:00:00Z,192.900000,194.030000,194.990000,192.520000,50080539,reg,False,AAPL
2024-06-04T00:00:00Z,194.635000,194.350000,195.320000,193.034200,47471445,reg,False,AAPL
2024-06-05T00:00:00Z,195.400000,195.870000,196.900000,194.870000,54156785,reg,False,AAPL
2024-06-06T00:00:00Z,195.685000,194.500000,196.500000,194.170000,41181753,reg,False,AAPL
2024-06-07T00:00:00Z,194.650000,196.890000,196.940000,194.140000,53103912,reg,False,AAPL
2024-06-10T00:00:00Z,196.900000,193.120000,197.300000,192.150000,97262077,reg,False,AAPL
2024-06-11T00:00:00Z,193.650000,207.150000,207.160000,193.630000,172373296,reg,False,AAPL
2024-06-12T00:00:00Z,207.370000,213.070000,220.200000,206.900000,198134293,reg,False,AAPL
2024-06-13T00:00:00Z,214.740000,214.240000,216.750000,211.600000,97862729,reg,False,AAPL
2024-06-14T00:00:00Z,213.850000,212.490000,215.170000,211.300000,70122748,reg,False,AAPL
2024-06-17T00:00:00Z,213.370000,216.670000,218.950000,212.720000,93728300,reg,False,AAPL
2024-06-18T00:00:00Z,217.590000,214.290000,218.630000,213.000000,79943254,reg,False,AAPL
2024-06-20T00:00:00Z,213.930000,209.680000,214.240000,208.850000,86172451,reg,False,AAPL
2024-06-21T00:00:00Z,210.390000,207.490000,211.890000,207.110000,246421353,reg,False,AAPL
2024-06-24T00:00:00Z,207.720000,208.140000,212.700000,206.590000,80727006,reg,False,AAPL
2024-06-25T00:00:00Z,209.150000,209.070000,211.380000,208.610000,56713868,reg,False,AAPL
2024-06-26T00:00:00Z,211.500000,213.250000,214.860000,210.640000,66213186,reg,False,AAPL
2024-06-27T00:00:00Z,214.690000,214.100000,215.739500,212.350000,49772707,reg,False,AAPL
2024-06-28T00:00:00Z,215.770000,210.620000,216.070000,210.300000,82542718,reg,False,AAPL
2024-07-01T00:00:00Z,212.090000,216.750000,217.510000,211.920000,60402929,reg,False,AAPL
2024-07-02T00:00:00Z,216.150000,220.270000,220.380000,215.100000,58046178,reg,False,AAPL
2024-07-03T00:00:00Z,220.000000,221.550000,221.550000,219.030000,37369801,reg,False,AAPL
2024-07-05T00:00:00Z,221.650000,226.340000,226.450000,221.650000,60412408,reg,False,AAPL
2024-07-08T00:00:00Z,227.090000,227.820000,227.850000,223.250000,59085861,reg,False,AAPL
2024-07-09T00:00:00Z,227.820000,227.820000,227.820000,227.820000,0,reg,True,AAPL
2023-07-10T00:00:00Z,334.600000,331.830000,335.230000,327.590000,32791449,reg,False,MSFT
2023-07-11T00:00:00Z,331.060000,332.470000,332.860000,327.000000,26698218,reg,False,MSFT
2023-07-12T00:00:00Z,336.600000,337.200000,341.652000,335.670000,29995262,reg,False,MSFT
2023-07-13T00:00:00Z,339.560000,342.660000,343.740000,339.020000,20567159,reg,False,MSFT
2023-07-14T00:00:00Z,347.590000,345.240000,351.430000,344.310000,28352729,reg,False,MSFT
2023-07-17T00:00:00Z,345.678000,345.730000,346.990000,342.200000,20363927,reg,False,MSFT
2023-07-18T00:00:00Z,345.830000,359.490000,366.780000,342.170000,64872705,reg,False,MSFT
2023-07-19T00:00:00Z,361.750000,355.080000,362.460000,352.435000,39732901,reg,False,MSFT
2023-07-20T00:00:00Z,353.570000,346.870000,357.970000,345.370000,33778395,reg,False,MSFT
2023-07-21T00:00:00Z,349.150000,343.770000,350.300000,339.830000,69405382,reg,False,MSFT
2023-07-24T00:00:00Z,345.850000,345.110000,346.920000,342.310000,26719207,reg,False,MSFT
2023-07-25T00:00:00Z,347.110000,350.980000,351.890000,345.070000,41637739,reg,False,MSFT
2023-07-26T00:00:00Z,341.440000,337.770000,344.670000,333.110000,58383702,reg,False,MSFT
2023-07-27T00:00:00Z,340.480000,330.720000,341.330000,329.050000,39635262,reg,False,MSFT
2023-07-28T00:00:00Z,333.670000,338.370000,340.010000,333.170000,28484868,reg,False,MSFT
2023-07-31T00:00:00Z,336.920000,335.920000,337.695000,333.360000,25446022,reg,False,MSFT
2023-08-01T00:00:00Z,335.190000,336.340000,338.540000,333.700000,18381253,reg,False,MSFT
2023-08-02T00:00:00Z,333.630000,327.500000,333.630000,326.355100,27761257,reg,False,MSFT
2023-08-03T00:00:00Z,326.000000,326.660000,329.880000,325.950000,18360352,reg,False,MSFT
2023-08-04T00:00:00Z,331.880000,327.780000,335.140000,327.240000,23741484,reg,False,MSFT
2023-08-07T00:00:00Z,328.370000,330.110000,331.110000,327.520000,17741526,reg,False,MSFT
2023-08-08T00:00:00Z,326.960000,326.050000,328.750000,323.000000,22327574,reg,False,MSFT
2023-08-09T00:00:00Z,326.470000,322.230000,327.110000,321.049900,22373268,reg,False,MSFT
2023-08-10T00:00:00Z,326.015000,322.930000,328.260000,321.180000,20113725,reg,False,MSFT
2023-08-11T00:00:00Z,320.260000,321.010000,322.410000,319.210000,24355491,reg,False,MSFT
2023-08-14T00:00:00Z,321.390000,324.040000,324.060000,320.080000,18836139,reg,False,MSFT
2023-08-15T00:00:00Z,323.000000,321.860000,325.090000,320.903400,16966285,reg,False,MSFT
2023-08-16T00:00:00Z,320.800000,320.400000,324.420000,319.803500,20698864,reg,False,MSFT
2023-08-17T00:00:00Z,320.540000,316.880000,321.870000,316.210000,21257161,reg,False,MSFT
2023-08-18T00:00:00Z,314.490000,316.480000,318.380000,311.550800,24755012,reg,False,MSFT
2023-08-21T00:00:00Z,317.930000,321.880000,322.770000,317.040000,24039956,reg,False,MSFT
2023-08-22T00:00:00Z,325.500000,322.460000,326.075000,321.460000,16102024,reg,False,MSFT
2023-08-23T00:00:00Z,323.820000,327.000000,329.200000,323.460000,21166382,reg,False,MSFT
2023-08-24T00:00:00Z,332.850000,319.970000,332.980000,319.960000,23281434,reg,False,MSFT
2023-08-25T00:00:00Z,321.470000,322.980000,325.360000,318.800100,21684104,reg,False,MSFT
2023-08-28T00:00:00Z,325.660000,323.700000,326.150000,321.722000,14808482,reg,False,MSFT
2023-08-29T00:00:00Z,321.880000,328.410000,328.983500,321.880000,19284590,reg,False,MSFT
2023-08-30T00:00:00Z,328.670000,328.790000,329.810000,326.445000,15222110,reg,False,MSFT
2023-08-31T00:00:00Z,329.200000,327.760000,330.909900,326.780000,26410954,reg,False,MSFT
2023-09-01T00:00:00Z,331.310000,328.660000,331.990000,326.780000,14942024,reg,False,MSFT
2023-09-05T00:00:00Z,329.000000,333.550000,334.850000,328.660000,18553859,reg,False,MSFT
2023-09-06T00:00:00Z,333.380000,332.880000,334.460000,330.180000,17338751,reg,False,MSFT
2023-09-07T00:00:00Z,331.290000,329.910000,333.080000,329.030000,18380995,reg,False,MSFT
2023-09-08T00:00:00Z,330.090000,334.270000,336.160000,329.460000,19548165,reg,False,MSFT
2023-09-11T00:00:00Z,334.270000,337.940000,338.420000,334.270000,16583324,reg,False,MSFT
2023-09-12T00:00:00Z,335.815000,331.770000,336.790000,331.480000,17565482,reg,False,MSFT
2023-09-13T00:00:00Z,331.310000,336.060000,336.850000,331.170000,16544412,reg,False,MSFT
2023-09-14T00:00:00Z,339.148000,338.700000,340.860000,336.570000,20267048,reg,False,MSFT
2023-09-15T00:00:00Z,336.920000,330.220000,337.397500,329.650000,37679792,reg,False,MSFT
2023-09-18T00:00:00Z,327.800000,329.060000,330.400000,326.360000,16834208,reg,False,MSFT
2023-09-19T00:00:00Z,326.170000,328.650000,329.390000,324.510000,16514487,reg,False,MSFT
2023-09-20T00:00:00Z,329.510000,320.770000,329.590000,320.510000,21436525,reg,False,MSFT
2023-09-21T00:00:00Z,319.260000,319.530000,325.349900,315.000000,35560362,reg,False,MSFT
2023-09-22T00:00:00Z,321.320000,317.010000,321.450000,316.150000,21447887,reg,False,MSFT
2023-09-25T00:00:00Z,316.590000,317.540000,317.670000,315.000000,17835964,reg,False,MSFT
2023-09-26T00:00:00Z,315.130000,312.140000,315.880000,310.020000,26297573,reg,False,MSFT
2023-09-27T00:00:00Z,312.300000,312.790000,314.299000,309.690000,19410082,reg,False,MSFT
2023-09-28T00:00:00Z,310.990000,313.640000,315.480000,309.450000,19683564,reg,False,MSFT
2023-09-29T00:00:00Z,317.750000,315.750000,319.470000,314.980000,24147298,reg,False,MSFT
2023-10-02T00:00:00Z,316.280000,321.800000,321.888000,315.180000,20570006,reg,False,MSFT
2023-10-03T00:00:00Z,320.830000,313.390000,321.390000,311.215000,21033492,reg,False,MSFT
2023-10-04T00:00:00Z,314.030000,318.955000,320.040000,314.000000,20720144,reg,False,MSFT
2023-10-05T00:00:00Z,319.090000,319.360000,319.980000,314.900000,16965629,reg,False,MSFT
2023-10-06T00:00:00Z,316.550000,327.260000,329.190000,316.300000,25673630,reg,False,MSFT
2023-10-09T00:00:00Z,324.750000,329.820000,330.300000,323.180000,19891180,reg,False,MSFT
2023-10-10T00:00:00Z,330.960000,328.390000,331.100000,327.670000,20557094,reg,False,MSFT
2023-10-11T00:00:00Z,331.210000,332.420000,332.820000,329.140000,20063246,reg,False,MSFT
2023-10-12T00:00:00Z,330.565000,331.160000,333.629900,328.720000,19313098,reg,False,MSFT
2023-10-13T00:00:00Z,332.380000,327.730000,333.830000,326.360000,21085695,reg,False,MSFT
2023-10-16T00:00:00Z,331.050000,332.640000,336.140000,330.600000,22158048,reg,False,MSFT
2023-10-17T00:00:00Z,329.590000,332.060000,333.460000,327.410000,18338523,reg,False,MSFT
2023-10-18T00:00:00Z,332.490000,330.110000,335.590000,328.300000,23153602,reg,False,MSFT
2023-10-19T00:00:00Z,332.150000,331.320000,336.880000,330.910000,25052071,reg,False,MSFT
2023-10-20T00:00:00Z,331.720000,326.670000,331.920000,325.450000,25027715,reg,False,MSFT
2023-10-23T00:00:00Z,325.470000,329.320000,332.725000,324.390000,24374748,reg,False,MSFT
2023-10-24T00:00:00Z,331.300000,330.530000,331.840000,327.600000,31153571,reg,False,MSFT
2023-10-25T00:00:00Z,345.020000,340.670000,346.200000,337.620000,55053828,reg,False,MSFT
2023-10-26T00:00:00Z,340.540000,327.890000,341.630000,326.940000,37828543,reg,False,MSFT
2023-10-27T00:00:00Z,330.425000,329.810000,336.720000,328.400700,29856522,reg,False,MSFT
2023-10-30T00:00:00Z,333.410000,337.310000,339.450000,330.520000,22828082,reg,False,MSFT
2023-10-31T00:00:00Z,338.850000,338.110000,339.000000,334.690000,20265282,reg,False,MSFT
2023-11-01T00:00:00Z,339.790000,346.070000,347.420000,339.650000,28158819,reg,False,MSFT
2023-11-02T00:00:00Z,347.240000,348.320000,348.830000,344.770000,24348072,reg,False,MSFT
2023-11-03T00:00:00Z,349.630000,352.800000,354.390000,347.330000,23637673,reg,False,MSFT
2023-11-06T00:00:00Z,353.450000,356.530000,357.540000,353.350000,23828301,reg,False,MSFT
2023-11-07T00:00:00Z,359.400000,360.530000,362.460000,357.630000,25833931,reg,False,MSFT
2023-11-08T00:00:00Z,361.680000,363.200000,363.870000,360.550000,26767828,reg,False,MSFT
2023-11-09T00:00:00Z,363.200000,360.690000,364.790000,360.362000,24847331,reg,False,MSFT
2023-11-10T00:00:00Z,361.490000,369.670000,370.100000,361.070000,28065164,reg,False,MSFT
2023-11-13T00:00:00Z,368.220000,366.680000,368.470000,365.900000,19986506,reg,False,MSFT
2023-11-14T00:00:00Z,371.010000,370.270000,371.950000,367.345400,27683862,reg,False,MSFT
2023-11-15T00:00:00Z,371.280000,369.670000,373.130000,367.110000,26860095,reg,False,MSFT
2023-11-16T00:00:00Z,370.960000,376.170000,376.350000,370.180000,27182315,reg,False,MSFT
2023-11-17T00:00:00Z,373.610000,369.850000,374.370000,367.000000,40325371,reg,False,MSFT
2023-11-20T00:00:00Z,371.220000,377.440000,378.870000,371.000000,52528964,reg,False,MSFT
2023-11-21T00:00:00Z,375.670000,373.070000,376.221500,371.120000,28423145,reg,False,MSFT
2023-11-22T00:00:00Z,378.000000,377.850000,379.789900,374.965000,23361184,reg,False,MSFT
2023-11-24T00:00:00Z,377.330000,377.430000,377.970000,375.135000,10176649,reg,False,MSFT
2023-11-27T00:00:00Z,376.780000,378.610000,380.640000,376.200000,22179228,reg,False,MSFT
2023-11-28T00:00:00Z,378.350000,382.700000,383.000000,378.160000,20453112,reg,False,MSFT
2023-11-29T00:00:00Z,383.760000,378.850000,384.300000,377.440000,28963399,reg,False,MSFT
2023-11-30T00:00:00Z,378.490000,378.910000,380.090000,375.470000,30554415,reg,False,MSFT
2023-12-01T00:00:00Z,376.760000,374.510000,378.160000,371.310000,33040472,reg,False,MSFT
2023-12-04T00:00:00Z,369.100000,369.140000,369.520000,362.900000,32063305,reg,False,MSFT
2023-12-05T00:00:00Z,366.450000,372.520000,373.075000,365.621000,23065035,reg,False,MSFT
2023-12-06T00:00:00Z,373.540000,368.800000,374.180000,368.030000,21182072,reg,False,MSFT
2023-12-07T00:00:00Z,368.230000,370.950000,371.452700,366.320000,23118864,reg,False,MSFT
2023-12-08T00:00:00Z,369.200000,374.230000,374.460000,368.230000,20154366,reg,False,MSFT
2023-12-11T00:00:00Z,368.480000,371.300000,371.600000,366.100000,27708757,reg,False,MSFT
2023-12-12T00:00:00Z,370.850000,374.380000,374.420000,370.460000,24838253,reg,False,MSFT
2023-12-13T00:00:00Z,376.020000,374.370000,377.636100,370.770000,30955531,reg,False,MSFT
2023-12-14T00:00:00Z,373.310000,365.930000,373.760000,364.130000,43277461,reg,False,MSFT
2023-12-15T00:00:00Z,366.850000,370.730000,372.400000,366.280000,78502324,reg,False,MSFT
2023-12-18T00:00:00Z,369.450000,372.650000,373.000000,368.680000,21802878,reg,False,MSFT
2023-12-19T00:00:00Z,371.490000,373.260000,373.260000,369.840000,20603658,reg,False,MSFT
2023-12-20T00:00:00Z,375.000000,370.620000,376.030000,370.530000,26316650,reg,False,MSFT
2023-12-21T00:00:00Z,372.560000,373.540000,374.410000,370.040000,17708006,reg,False,MSFT
2023-12-22T00:00:00Z,373.680000,374.580000,375.180000,372.710000,17107484,reg,False,MSFT
2023-12-26T00:00:00Z,375.000000,374.660000,376.940000,373.500000,12673050,reg,False,MSFT
2023-12-27T00:00:00Z,373.690000,374.070000,375.060000,372.811600,14905412,reg,False,MSFT
2023-12-28T00:00:00Z,375.370000,375.280000,376.458000,374.160000,14327013,reg,False,MSFT
2023-12-29T00:00:00Z,376.000000,376.040000,377.160000,373.480000,18730838,reg,False,MSFT
2024-01-02T00:00:00Z,373.860000,370.870000,375.900000,366.771000,25258633,reg,False,MSFT
2024-01-03T00:00:00Z,369.010000,370.600000,373.256200,368.510000,23083465,reg,False,MSFT
2024-01-04T00:00:00Z,370.665000,367.940000,373.100000,367.170000,20901502,reg,False,MSFT
2024-01-05T00:00:00Z,368.970000,367.750000,372.060000,366.500000,21004575,reg,False,MSFT
2024-01-08T00:00:00Z,369.300000,374.690000,375.200000,369.010000,23133967,reg,False,MSFT
2024-01-09T00:00:00Z,372.010000,375.790000,375.990000,371.190000,20829953,reg,False,MSFT
2024-01-10T00:00:00Z,376.370000,382.770000,384.170000,376.320000,25514245,reg,False,MSFT
2024-01-11T00:00:00Z,386.000000,384.630000,390.680000,380.380000,27850846,reg,False,MSFT
2024-01-12T00:00:00Z,385.490000,388.470000,388.680000,384.650000,21661153,reg,False,MSFT
2024-01-16T00:00:00Z,393.660000,390.270000,394.030000,387.622900,27202268,reg,False,MSFT
2024-01-17T00:00:00Z,387.980000,389.470000,390.110000,384.810000,22234108,reg,False,MSFT
2024-01-18T00:00:00Z,391.720000,393.870000,393.990000,390.120000,23392068,reg,False,MSFT
2024-01-19T00:00:00Z,395.760000,398.670000,398.670000,393.500000,29331136,reg,False,MSFT
2024-01-22T00:00:00Z,400.020000,396.510000,400.620000,393.590000,27016902,reg,False,MSFT
2024-01-23T00:00:00Z,395.750000,398.900000,399.380000,393.930000,20525882,reg,False,MSFT
2024-01-24T00:00:00Z,401.540000,402.560000,405.630000,400.450000,24866953,reg,False,MSFT
2024-01-25T00:00:00Z,404.320000,404.870000,407.010000,402.529400,21021155,reg,False,MSFT
2024-01-26T00:00:00Z,404.370000,403.930000,406.170000,402.430000,17803271,reg,False,MSFT
2024-01-29T00:00:00Z,406.060000,409.720000,409.980000,404.330000,24510236,reg,False,MSFT
2024-01-30T00:00:00Z,412.260000,408.590000,413.050000,406.450100,33477610,reg,False,MSFT
